code_insee,commune,code_region,region,code_departement,departement,pop_tot,pop_cl,pop_0_14,pop_15_29,pop_18_24,pop_75p,pop_femmes,pop_act_15p,pop_chom,pop_agric,pop_indep,pop_cadres,pop_interm,pop_empl,pop_ouvr,pop_scol_18_24,pop_non_scol_15p,pop_dipl_aucun,pop_dipl_bepc,pop_dipl_capbep,pop_dipl_bac,pop_dipl_bac2,pop_dipl_sup,log_rp,log_proprio,log_loc,log_hlm,log_sec,log_maison,log_appart,age_0_14,age_15_29,age_75p,femmes,chom,agric,indep,cadres,interm,empl,ouvr,etud,dipl_aucun,dipl_bepc,dipl_capbep,dipl_bac,dipl_bac2,dipl_sup,resid_sec,proprio,locataire,hlm,maison,appart
81227,Roquecourbe,73,Midi-Pyrénées,81,Tarn,2309,2 000-3 000,366,320,127,296,1198,1055,144,12,88,36,221,333,328,35,1824,429,119,488,280,164,72,1016,740,248,66,33,872,140,15.851017756604591,13.85881333910784,12.81940233867475,51.88393243828497,13.649289099526065,1.1374407582938388,8.341232227488153,3.4123222748815163,20.9478672985782,31.563981042654028,31.090047393364927,27.559055118110237,23.519736842105264,6.524122807017544,26.75438596491228,15.350877192982457,8.991228070175438,3.9473684210526314,3.145853193517636,72.83464566929135,24.409448818897637,6.496062992125983,85.8267716535433,13.779527559055119
81244,Saint-Benoît-de-Carmaux,73,Midi-Pyrénées,81,Tarn,2164,2 000-3 000,318,275,128,428,1133,814,103,4,32,40,169,266,213,49,1721,470,118,514,183,95,64,1019,511,483,122,21,894,123,14.695009242144177,12.707948243992606,19.77818853974122,52.35674676524954,12.653562653562652,0.4914004914004914,3.9312039312039313,4.914004914004914,20.76167076167076,32.67813267813268,26.16707616707617,38.28125,27.309703660662404,6.856478791400349,29.866356769320163,10.63335270191749,5.520046484601976,3.7187681580476464,2.019230769230769,50.147203140333666,47.399411187438666,11.97252208047105,87.73307163886163,12.070657507360156
81257,Saint-Juéry,73,Midi-Pyrénées,81,Tarn,6715,5 001-10 000,960,1072,454,775,3605,2961,410,8,185,190,677,1174,737,165,5316,910,361,1584,887,596,298,3234,1904,1276,578,53,2346,878,14.296351451973194,15.964259121370066,11.54132539091586,53.68577810871184,13.846673421141507,0.2701789935832489,6.247889226612631,6.416751097602161,22.86389733198244,39.648767308341775,24.890239783856806,36.34361233480176,17.11813393528969,6.7908201655379985,29.79683972911964,16.685477802859292,11.211437170805116,5.605718585402558,1.6124125342257378,58.87445887445888,39.455782312925166,17.8726035868893,72.5417439703154,27.149041434755723
81271,Saint-Sulpice-la-Pointe,73,Midi-Pyrénées,81,Tarn,8327,5 001-10 000,1979,1108,430,643,4227,4065,371,19,270,778,1301,1082,616,151,5893,671,388,1409,1041,976,966,3245,2212,981,184,39,2711,529,23.766062207277532,13.306112645610666,7.721868620151315,50.76257956046596,9.126691266912669,0.46740467404674046,6.642066420664207,19.138991389913897,32.00492004920049,26.617466174661747,15.153751537515376,35.116279069767444,11.386390632954352,6.584082810113694,23.909723400644832,17.66502630239267,16.562022738842693,16.39232988291193,1.1875761266747868,68.16640986132512,30.231124807395993,5.6702619414483815,83.54391371340523,16.3020030816641
81273,Saïx,73,Midi-Pyrénées,81,Tarn,3329,3 001-5 000,526,425,154,376,1727,1510,155,24,80,157,424,393,312,70,2603,349,187,785,465,392,200,1345,1114,213,6,10,1294,49,15.800540702913787,12.766596575548212,11.29468308801442,51.87744067287474,10.264900662251655,1.5894039735099337,5.298013245033113,10.397350993377485,28.079470198675498,26.026490066225165,20.662251655629138,45.45454545454545,13.407606607760277,7.184018440261237,30.157510564733,17.86400307337687,15.059546676911257,7.68344218209758,0.7380073800738007,82.82527881040892,15.836431226765798,0.44609665427509293,96.2081784386617,3.6431226765799254
81281,Sémalens,73,Midi-Pyrénées,81,Tarn,2004,2 000-3 000,367,251,85,192,1011,943,92,25,82,87,263,275,270,39,1518,211,84,436,306,207,123,850,700,135,7,26,808,38,18.313373253493015,12.5249500998004,9.580838323353294,50.44910179640718,9.75609756097561,2.651113467656416,8.695652173913043,9.225874867444327,27.889713679745494,29.16224814422057,28.63202545068929,45.88235294117647,13.899868247694336,5.533596837944664,28.722002635046113,20.158102766798418,13.636363636363635,8.102766798418973,2.968036529680365,82.35294117647058,15.88235294117647,0.823529411764706,95.05882352941177,4.470588235294118
81288,Sorèze,73,Midi-Pyrénées,81,Tarn,2675,2 000-3 000,448,376,152,328,1377,1196,171,29,106,143,303,281,371,47,2076,391,133,508,425,268,176,1156,787,334,19,156,965,179,16.74766355140187,14.05607476635514,12.261682242990654,51.47663551401869,14.297658862876252,2.4247491638795986,8.862876254180602,11.956521739130435,25.334448160535118,23.494983277591974,31.02006688963211,30.92105263157895,18.834296724470136,6.40655105973025,24.470134874759154,20.472061657032757,12.909441233140656,8.477842003853564,11.890243902439025,68.07958477508652,28.892733564013838,1.6435986159169549,83.47750865051903,15.484429065743946
81289,Soual,73,Midi-Pyrénées,81,Tarn,2395,2 000-3 000,429,343,130,313,1214,1112,120,16,106,49,220,378,340,42,1847,406,95,472,300,222,113,1009,690,292,20,10,869,109,17.912317327766182,14.321503131524008,13.068893528183716,50.68893528183715,10.79136690647482,1.4388489208633095,9.532374100719425,4.406474820143885,19.784172661870503,33.992805755395686,30.575539568345324,32.30769230769231,21.98159177043855,5.143475906876016,25.5549539794261,16.24255549539794,12.019491066594478,6.118029236599892,0.9813542688910697,68.38453914767096,28.93954410307235,1.9821605550049552,86.1248761149653,10.802775024777008
82002,Albias,73,Midi-Pyrénées,82,Tarn-et-Garonne,3166,3 001-5 000,665,476,178,253,1624,1466,172,32,117,108,276,520,400,68,2318,466,147,651,393,258,138,1280,872,390,100,25,1117,151,21.00442198357549,15.034744156664562,7.991156032849021,51.29500947567909,11.732605729877218,2.1828103683492497,7.980900409276943,7.3669849931787175,18.826739427012278,35.470668485675304,27.285129604365622,38.20224719101123,20.103537532355478,6.341673856773081,28.084555651423642,16.954270923209663,11.130284728213978,5.9534081104400345,1.9157088122605364,68.125,30.46875,7.8125,87.265625,11.796875
82013,Beaumont-de-Lomagne,73,Midi-Pyrénées,82,Tarn-et-Garonne,3797,3 001-5 000,651,545,247,600,1973,1548,215,46,146,76,356,425,465,105,2897,593,363,717,440,270,187,1606,1070,492,39,101,1340,257,17.145114564129578,14.35343692388728,15.801948907031868,51.96207532262312,13.88888888888889,2.9715762273901807,9.431524547803617,4.909560723514212,22.997416020671835,27.45478036175711,30.03875968992248,42.51012145748988,20.469451156368656,12.530203658957543,24.74974111149465,15.188125647221263,9.31998619261305,6.454953400069037,5.916813122437024,66.62515566625156,30.635118306351185,2.428393524283935,83.43711083437111,16.002490660024907
82025,Bressols,73,Midi-Pyrénées,82,Tarn-et-Garonne,3616,3 001-5 000,790,525,191,245,1829,1803,188,24,155,179,498,438,474,75,2589,453,149,720,461,370,250,1422,1029,354,13,9,1293,127,21.847345132743364,14.518805309734514,6.775442477876107,50.58075221238938,10.427066001109262,1.3311148086522462,8.596783139212425,9.92789794786467,27.620632279534107,24.292845257903494,26.28951747088186,39.26701570680628,17.497103128621088,5.755117806102742,27.809965237543455,17.80610274237157,14.291232135959831,9.656237929702588,0.628930817610063,72.36286919831224,24.894514767932492,0.9142053445850914,90.92827004219409,8.931082981715893
82033,Castelsarrasin,73,Midi-Pyrénées,82,Tarn-et-Garonne,13295,10 001-50 000,2247,2489,1192,1716,6777,5751,842,115,380,433,1028,2216,1516,311,10232,2640,770,2533,1637,926,555,5488,3431,1937,386,134,4029,1450,16.901090635577283,18.721323805942085,12.907107935314027,50.974050394885296,14.640932011824031,1.9996522343940184,6.607546513649801,7.529125369500957,17.875152147452617,38.53242914275778,26.36063293340289,26.090604026845636,25.80140734949179,7.525410476935106,24.7556684910086,15.998827208756842,9.050039093041438,5.424159499609069,2.3834934187122023,62.518221574344025,35.29518950437318,7.033527696793003,73.41472303206997,26.42128279883382
82037,Caussade,73,Midi-Pyrénées,82,Tarn-et-Garonne,6701,5 001-10 000,1146,1057,490,981,3571,2702,527,53,152,253,507,974,765,169,5118,1177,504,1209,830,502,336,3118,1555,1503,291,102,2154,949,17.10192508580809,15.773765109685122,14.639606028950903,53.29055364870915,19.504071058475205,1.9615099925980755,5.625462620281273,9.363434492968171,18.763878608438194,36.04737231680237,28.312361213915615,34.48979591836735,22.99726455646737,9.847596717467761,23.62250879249707,16.217272372020318,9.808518952715904,6.565064478311841,3.1677018633540373,49.871712636305325,48.20397690827454,9.332905708787683,69.08274534958306,30.4361770365619
82075,Grisolles,73,Midi-Pyrénées,82,Tarn-et-Garonne,3812,3 001-5 000,789,555,224,381,1932,1764,211,16,105,222,517,419,436,88,2804,390,203,729,446,451,268,1612,1024,546,68,17,1237,369,20.697796432318995,14.559286463798532,9.994753410283316,50.682056663168936,11.961451247165533,0.9070294784580499,5.952380952380952,12.585034013605442,29.308390022675734,23.75283446712018,24.71655328798186,39.285714285714285,13.90870185449358,7.23965763195435,25.99857346647646,15.905848787446505,16.08416547788873,9.557774607703282,1.043585021485574,63.52357320099256,33.87096774193548,4.218362282878412,76.73697270471465,22.890818858560795
82079,Labastide-Saint-Pierre,73,Midi-Pyrénées,82,Tarn-et-Garonne,3739,3 001-5 000,872,577,230,233,1879,1710,262,20,159,199,284,504,553,81,2615,634,154,714,392,254,193,1437,978,427,96,11,1200,196,23.321743781759828,15.431933672104842,6.231612730676652,50.2540786306499,15.321637426900587,1.1695906432748537,9.298245614035087,11.637426900584796,16.608187134502923,29.47368421052631,32.3391812865497,35.21739130434783,24.24474187380497,5.8891013384321225,27.304015296367112,14.990439770554492,9.7131931166348,7.380497131931166,0.7596685082872928,68.05845511482255,29.714683368128043,6.6805845511482245,83.50730688935282,13.639526791927628
82087,Lafrançaise,73,Midi-Pyrénées,82,Tarn-et-Garonne,2870,2 000-3 000,489,419,167,357,1455,1336,180,65,70,116,356,401,242,51,2197,412,119,561,392,280,178,1233,894,296,40,53,1056,173,17.038327526132406,14.599303135888503,12.439024390243903,50.696864111498265,13.47305389221557,4.865269461077845,5.239520958083832,8.682634730538922,26.646706586826348,30.01497005988024,18.113772455089823,30.538922155688624,18.752844788347748,5.41647701411015,25.534820209376424,17.84251251706873,12.744651797906236,8.10195721438325,4.121306376360809,72.50608272506082,24.006488240064883,3.2441200324412,85.64476885644768,14.030819140308193
82096,La Ville-Dieu-du-Temple,73,Midi-Pyrénées,82,Tarn-et-Garonne,3052,3 001-5 000,729,490,180,215,1500,1442,224,28,108,104,260,492,476,61,2156,526,121,652,346,205,113,1132,823,299,45,11,1012,107,23.88597640891219,16.055045871559635,7.044560943643513,49.1480996068152,15.53398058252427,1.9417475728155338,7.489597780859916,7.212205270457697,18.030513176144243,34.11927877947296,33.00970873786408,33.88888888888889,24.397031539888683,5.612244897959184,30.241187384044526,16.048237476808904,9.50834879406308,5.241187384044527,0.9623797025371827,72.70318021201413,26.413427561837455,3.9752650176678443,89.39929328621908,9.452296819787986
82112,Moissac,73,Midi-Pyrénées,82,Tarn-et-Garonne,12470,10 001-50 000,2092,1792,778,1649,6484,5195,933,183,383,399,896,1477,1780,248,9648,2252,790,2278,1442,919,680,5418,3336,1941,402,237,3960,1450,16.77626303127506,14.370489174017642,13.223736968724939,51.996792301523655,17.959576515880656,3.5226179018286814,7.372473532242541,7.68046198267565,17.24735322425409,28.431183830606354,34.26371511068335,31.876606683804624,23.341625207296847,8.188225538971809,23.61111111111111,14.946102819237147,9.525290215588724,7.048092868988391,4.190981432360743,61.57253599114064,35.8250276854928,7.419712070874862,73.08970099667775,26.762643041712806
82121,Montauban,73,Midi-Pyrénées,82,Tarn-et-Garonne,56887,50 001-100 000,9938,9832,4521,6127,30050,25576,4202,146,1594,3064,6248,8423,5702,1822,42803,8026,3189,9492,7448,5623,5084,26041,13815,11799,3104,325,14972,11010,17.469720674319262,17.283386362437817,10.770474800921125,52.82401954752404,16.42946512355333,0.5708476696903347,6.232405380043791,11.97998123240538,24.429152330309662,32.93321864247732,22.294338442289646,40.30081840300818,18.751022124617435,7.450412354274233,22.176015699834124,17.400649487185476,13.136929654463472,11.877672125785574,1.2326481074110596,53.05095810452748,45.309319918589914,11.919665143427672,57.49395184516723,42.27948235474828
82124,Montbeton,73,Midi-Pyrénées,82,Tarn-et-Garonne,3597,3 001-5 000,734,614,236,231,1852,1731,185,29,93,133,489,563,413,75,2623,497,170,698,503,370,195,1322,950,363,6,13,1112,204,20.40589380038921,17.069780372532666,6.422018348623854,51.48735056991938,10.687463893703061,1.6753321779318313,5.37261698440208,7.683419988445984,28.249566724436743,32.52455228191797,23.85904101675332,31.779661016949152,18.947769729317578,6.481128478841022,26.610751048417843,19.176515440335493,14.105985512771635,7.434235608082348,0.9737827715355805,71.86081694402421,27.458396369137674,0.45385779122541603,84.11497730711044,15.431164901664147
82125,Montech,73,Midi-Pyrénées,82,Tarn-et-Garonne,5954,5 001-10 000,1379,790,278,533,3092,2801,366,32,164,224,784,856,624,100,4223,639,285,1035,744,556,389,2359,1539,771,115,64,2028,319,23.160900235136044,13.268390997648641,8.951965065502183,51.93147463889822,13.066761870760443,1.1424491253123885,5.855051767225991,7.997143877186719,27.990003570153515,30.56051410210639,22.277757943591574,35.97122302158273,15.131423158891783,6.74875680795643,24.508643144683877,17.617807246033625,13.165995737627279,9.211461046649301,2.6413536937680564,65.2395082662145,32.68334039847393,4.874947011445528,85.96863077575244,13.522679101314116
82134,Nègrepelisse,73,Midi-Pyrénées,82,Tarn-et-Garonne,5343,5 001-10 000,1078,740,295,658,2796,2254,309,43,146,126,476,795,618,105,3932,980,256,995,647,429,239,2067,1313,714,225,34,1708,336,20.175931124836236,13.849897061575895,12.315178738536403,52.330151600224596,13.708961845607808,1.9077196095829636,6.4773735581189,5.590062111801243,21.11801242236025,35.27062999112688,27.417923691215616,35.59322033898305,24.92370295015259,6.510681586978636,25.305188199389622,16.454730417090538,10.910478128179044,6.078331637843337,1.618277010947168,63.52201257861635,34.542815674891145,10.88534107402032,82.63183357522979,16.25544267053701
82161,Saint-Étienne-de-Tulmont,73,Midi-Pyrénées,82,Tarn-et-Garonne,3676,3 001-5 000,771,523,216,203,1851,1781,172,24,125,158,403,588,391,87,2678,495,182,821,457,304,185,1418,1032,362,80,13,1294,117,20.973884657236127,14.227421109902066,5.522306855277476,50.35364526659413,9.65749578888265,1.347557551937114,7.018528916339135,8.871420550252667,22.62773722627737,33.01516002245929,21.953958450308818,40.27777777777778,18.483943241224797,6.796116504854369,30.657206870799104,17.064973861090365,11.35175504107543,6.908140403286033,0.9084556254367574,72.77856135401974,25.52891396332863,5.6417489421720735,91.25528913963329,8.251057827926656
82169,Saint-Nicolas-de-la-Grave,73,Midi-Pyrénées,82,Tarn-et-Garonne,2168,2 000-3 000,360,302,130,271,1101,970,121,29,89,77,170,299,264,44,1675,337,125,418,270,183,95,946,666,247,56,40,811,129,16.605166051660518,13.92988929889299,12.5,50.784132841328415,12.474226804123711,2.9896907216494846,9.175257731958762,7.9381443298969065,17.525773195876287,30.824742268041238,27.216494845360824,33.84615384615385,20.11940298507463,7.462686567164178,24.955223880597018,16.119402985074625,10.925373134328359,5.6716417910447765,4.056795131845842,70.40169133192389,26.109936575052856,5.9196617336152215,85.7293868921776,13.636363636363635
82179,Septfonds,73,Midi-Pyrénées,82,Tarn-et-Garonne,2154,2 000-3 000,359,285,101,332,1149,820,140,20,92,60,136,279,271,29,1675,391,118,462,253,153,77,954,684,257,45,63,826,121,16.666666666666664,13.231197771587745,15.41318477251625,53.34261838440112,17.073170731707318,2.4390243902439024,11.219512195121952,7.317073170731707,16.585365853658537,34.02439024390244,33.048780487804876,28.71287128712871,23.34328358208955,7.044776119402984,27.582089552238802,15.104477611940299,9.134328358208956,4.597014925373134,6.1946902654867255,71.69811320754717,26.939203354297693,4.716981132075472,86.58280922431865,12.683438155136267
82186,Valence,73,Midi-Pyrénées,82,Tarn-et-Garonne,5155,5 001-10 000,727,855,383,839,2711,2055,401,15,124,154,442,654,568,143,4102,1307,263,945,572,320,233,2447,1255,1140,159,65,1765,634,14.102812803103781,16.58583899127061,16.275460717749755,52.58971871968963,19.51338199513382,0.7299270072992701,6.034063260340632,7.4939172749391725,21.508515815085158,31.824817518248178,27.639902676399025,37.33681462140992,31.862506094588007,6.411506582155047,23.037542662116042,13.94441735738664,7.80107264748903,5.68015602145295,2.587579617834395,51.28729055986923,46.587658357172046,6.497752349816101,72.12913771965673,25.909276665304454
82190,Verdun-sur-Garonne,73,Midi-Pyrénées,82,Tarn-et-Garonne,4394,3 001-5 000,925,624,238,444,2249,2146,233,12,147,306,554,666,488,87,3245,571,235,786,573,441,338,1863,1176,655,114,50,1435,421,21.051433773327265,14.201183431952662,10.104688211197086,51.183431952662716,10.857409133271203,0.5591798695246971,6.84995340167754,14.259086672879775,25.815470643056848,31.03448275862069,22.739981360671017,36.554621848739494,17.596302003081664,7.24191063174114,24.221879815100152,17.65793528505393,13.59013867488444,10.416024653312789,2.6136957658128592,63.12399355877617,35.158346752549654,6.119162640901772,77.02630166398282,22.5979602791197
83001,Les Adrets-de-l'Estérel,93,Provence-Alpes-Côte d'Azur,83,Var,2788,2 000-3 000,482,359,161,234,1393,1313,127,4,157,278,283,401,214,64,2124,273,168,471,399,271,326,1033,825,175,26,243,926,103,17.288378766140603,12.876614060258248,8.393113342898136,49.964131994261116,9.672505712109672,0.30464584920030463,11.957349581111957,21.172886519421173,21.553693830921553,30.540746382330543,16.2985529322163,39.75155279503105,12.85310734463277,7.909604519774012,22.175141242937855,18.785310734463277,12.75894538606403,15.34839924670433,19.043887147335422,79.864472410455,16.940948693126813,2.516940948693127,89.64181994191675,9.970958373668925
83004,Les Arcs,93,Provence-Alpes-Côte d'Azur,83,Var,6971,5 001-10 000,1261,1019,473,730,3617,3054,450,44,304,324,670,1097,729,166,5287,894,441,1374,959,619,502,2999,1925,926,100,463,2006,934,18.089226796729307,14.617701907904173,10.471955243150195,51.88638645818391,14.734774066797643,1.4407334643091028,9.954158480681075,10.609037328094303,21.938441388343158,35.92010478061559,23.87033398821218,35.095137420718814,16.909400416115002,8.341214299224513,25.988273122753924,18.13883109513902,11.707962927936448,9.49498770569321,13.3737723859041,64.18806268756252,30.876958986328777,3.334444814938313,66.88896298766255,31.14371457152384
83007,Aups,93,Provence-Alpes-Côte d'Azur,83,Var,2113,2 000-3 000,310,248,94,334,1109,846,132,24,159,44,123,271,147,30,1691,349,122,420,313,148,138,1005,607,340,38,523,710,290,14.671083767155702,11.736867013724563,15.806909607193564,52.48461902508282,15.602836879432624,2.8368794326241136,18.79432624113475,5.200945626477541,14.539007092198581,32.03309692671395,17.375886524822697,31.914893617021278,20.63867534003548,7.214665878178593,24.83737433471319,18.50975753991721,8.752217622708457,8.160851567120048,34.22774869109947,60.398009950248756,33.83084577114428,3.7810945273631837,70.64676616915423,28.855721393034827
83008,Bagnols-en-Forêt,93,Provence-Alpes-Côte d'Azur,83,Var,2565,2 000-3 000,391,322,125,322,1290,1089,141,27,172,101,230,355,160,40,2019,307,170,481,385,293,225,1075,833,218,20,619,891,166,15.24366471734893,12.553606237816764,12.553606237816764,50.29239766081871,12.947658402203857,2.479338842975207,15.794306703397613,9.274563820018365,21.120293847566572,32.598714416896236,14.692378328741965,32,15.205547300643882,8.420009905894007,23.82367508667657,19.068845963348192,14.512134720158496,11.144130757800893,36.54073199527745,77.48837209302326,20.27906976744186,1.8604651162790697,82.88372093023256,15.441860465116278
83009,Bandol,93,Provence-Alpes-Côte d'Azur,83,Var,7622,5 001-10 000,849,806,375,1488,4158,2715,368,4,381,447,687,863,265,196,6346,748,686,1256,1326,694,860,3962,2425,1372,179,7130,1557,2388,11.138808711624245,10.574652322225138,19.522435056415638,54.552610863290475,13.554327808471456,0.14732965009208102,14.033149171270717,16.464088397790057,25.303867403314918,31.78637200736648,9.760589318600369,52.26666666666666,11.786952410967539,10.809959029309802,19.791994957453515,20.895052001260638,10.936022691459186,13.551843681058934,64.2805625676163,61.20646138313983,34.62897526501767,4.517920242301868,39.29833417465926,60.272589601211514
83012,Barjols,93,Provence-Alpes-Côte d'Azur,83,Var,3080,3 001-5 000,551,378,156,405,1561,1171,184,24,136,92,288,400,312,51,2391,433,202,578,414,226,204,1402,861,457,63,280,824,567,17.88961038961039,12.272727272727273,13.14935064935065,50.68181818181819,15.713065755764305,2.0495303159692573,11.61400512382579,7.856532877882152,24.594363791631086,34.158838599487616,26.643894107600342,32.69230769230769,18.10957758260142,8.448347971560016,24.173985780008366,17.314930991217064,9.45211208699289,8.531994981179423,16.646848989298455,61.41226818830242,32.596291012838805,4.49358059914408,58.77318116975749,40.44222539229672
83016,Le Beausset,93,Provence-Alpes-Côte d'Azur,83,Var,9204,5 001-10 000,1573,1296,500,942,4793,4150,538,34,443,693,1083,1155,684,212,7030,791,507,1626,1363,1057,1118,4003,2629,1250,25,574,2681,1316,17.09039548022599,14.08083441981747,10.234680573663626,52.075184702303346,12.963855421686747,0.8192771084337349,10.674698795180722,16.698795180722893,26.096385542168676,27.831325301204817,16.481927710843376,42.4,11.251778093883356,7.21194879089616,23.129445234708392,19.38833570412518,15.035561877667142,15.903271692745378,12.540965698055494,65.67574319260555,31.226580064951285,0.6245316012990257,66.97476892330752,32.875343492380715
83017,Belgentier,93,Provence-Alpes-Côte d'Azur,83,Var,2421,2 000-3 000,530,322,143,133,1210,1166,121,4,103,211,330,294,211,61,1741,189,132,441,392,285,198,979,666,281,4,88,731,244,21.891780256092524,13.300289136720364,5.493597686906237,49.979347377116895,10.377358490566039,0.34305317324185247,8.833619210977702,18.096054888507716,28.30188679245283,25.21440823327616,18.096054888507716,42.65734265734265,10.855829982768524,7.581849511774842,25.330269959793224,22.515795519816198,16.36990235496841,11.372774267662262,8.24742268041237,68.02860061287028,28.70275791624106,0.40858018386108275,74.66802860061287,24.923391215526046
83018,Besse-sur-Issole,93,Provence-Alpes-Côte d'Azur,83,Var,3025,3 001-5 000,644,371,156,237,1466,1275,159,37,162,102,382,313,219,53,2204,293,163,559,452,285,199,1211,918,241,2,176,1006,182,21.289256198347108,12.264462809917354,7.8347107438016526,48.46280991735537,12.470588235294118,2.9019607843137254,12.705882352941176,8,29.96078431372549,24.549019607843135,17.176470588235293,33.97435897435898,13.294010889292196,7.395644283121597,25.362976406533576,20.508166969147005,12.931034482758621,9.029038112522686,12.689257390050468,75.80511973575558,19.9009083402147,0.16515276630883566,83.07184145334435,15.028901734104046
83019,Bormes-les-Mimosas,93,Provence-Alpes-Côte d'Azur,83,Var,7698,5 001-10 000,979,867,353,1007,3933,3181,513,16,642,279,603,1079,610,129,6319,902,528,1690,1253,628,609,3598,2339,1049,141,6627,2226,1330,12.717588984151728,11.262665627435698,13.081319823330736,51.091192517537024,16.12700408676517,0.5029864822382898,20.18233259981138,8.770826784030179,18.95630304935555,33.92015089594467,19.1763596353348,36.54390934844193,14.274410507991773,8.355752492482987,26.744738091470172,19.829086880835575,9.93828137363507,9.637600886216173,64.8117359413203,65.00833796553641,29.155086158977213,3.9188438021122844,61.86770428015564,36.964980544747085
83021,Bras,93,Provence-Alpes-Côte d'Azur,83,Var,2543,2 000-3 000,562,318,120,177,1275,1124,152,5,93,145,323,329,210,47,1815,231,109,476,371,248,233,1010,771,208,24,276,856,149,22.099882029099486,12.504915454187968,6.960283130161226,50.13763271726307,13.523131672597867,0.4448398576512456,8.274021352313166,12.900355871886122,28.73665480427046,29.270462633451956,18.683274021352315,39.166666666666664,12.727272727272727,6.005509641873278,26.225895316804408,20.440771349862256,13.663911845730029,12.837465564738293,21.461897356143076,76.33663366336634,20.594059405940595,2.376237623762376,84.75247524752476,14.752475247524751
83023,Brignoles,93,Provence-Alpes-Côte d'Azur,83,Var,16454,10 001-50 000,3296,2942,1392,1485,8591,7329,1281,55,559,629,1536,2589,1854,482,12012,2429,932,3185,2194,1171,956,6720,3519,3004,874,263,3529,3174,20.031603257566548,17.880150723228393,9.025161055062599,52.212228029658434,17.478510028653297,0.750443443853186,7.627234274798744,8.582344112430071,20.957838722881704,35.32541956610725,25.296766270978306,34.62643678160919,20.221445221445222,7.758907758907759,26.515151515151516,18.265068265068265,9.748584748584749,7.958707958707959,3.7662895603608764,52.36607142857142,44.702380952380956,13.005952380952381,52.51488095238095,47.232142857142854
83027,La Cadière-d'Azur,93,Provence-Alpes-Côte d'Azur,83,Var,5448,5 001-10 000,837,746,346,508,2789,2398,244,60,429,449,584,620,318,177,4210,349,305,862,884,660,891,2320,1624,569,100,778,1915,380,15.363436123348018,13.69309838472834,9.32452276064611,51.193098384728344,10.175145954962469,2.5020850708924103,17.889908256880734,18.72393661384487,24.353628023352794,25.85487906588824,13.261050875729774,51.15606936416185,8.289786223277911,7.244655581947744,20.475059382422803,20.997624703087887,15.676959619952493,21.163895486935864,25.112976113621695,70,24.525862068965516,4.310344827586207,82.54310344827587,16.379310344827587
83029,Callian,93,Provence-Alpes-Côte d'Azur,83,Var,3346,3 001-5 000,638,426,190,365,1701,1431,178,24,220,216,322,362,285,69,2503,363,174,523,492,297,360,1348,1017,277,0,537,1164,168,19.067543335325762,12.731619844590556,10.90854751942618,50.836820083682014,12.43885394828791,1.6771488469601679,15.373864430468204,15.09433962264151,22.501747030048914,25.296995108315862,19.91614255765199,36.31578947368421,14.502596883739512,6.9516580103875345,20.89492608869357,19.65641230523372,11.865761086695965,14.382740711146624,28.488063660477454,75.44510385756676,20.548961424332344,0,86.35014836795251,12.462908011869436
83031,Le Cannet-des-Maures,93,Provence-Alpes-Côte d'Azur,83,Var,4187,3 001-5 000,671,670,286,386,2072,1841,238,12,200,108,436,520,472,110,3210,516,270,848,636,365,233,1694,1123,493,97,119,1370,312,16.025794124671602,16.001910675901602,9.219011225220921,49.48650585144495,12.927756653992395,0.6518196632265073,10.863661053775123,5.8663769690385665,23.682781097229764,28.245518739815317,25.638240086909285,38.46153846153847,16.074766355140188,8.411214953271028,26.417445482866043,19.813084112149532,11.370716510903426,7.258566978193147,6.563706563706563,66.29279811097993,29.10271546635183,5.7260920897284535,80.87367178276268,18.417945690672962
83032,Carcès,93,Provence-Alpes-Côte d'Azur,83,Var,3386,3 001-5 000,527,425,176,446,1764,1297,193,30,147,133,295,412,215,57,2674,402,215,752,456,318,242,1531,1038,434,53,351,1179,347,15.564087418783226,12.551683402244537,13.171884229178973,52.09686946249261,14.880493446414803,2.313030069390902,11.333847340015419,10.254433307632999,22.74479568234387,31.765612952968386,16.576715497301464,32.38636363636363,15.033657442034407,8.040388930441287,28.1226626776365,17.053103964098728,11.892296185489904,9.050112191473449,18.65037194473964,67.79882429784455,28.347485303723058,3.4617896799477466,77.00849118223383,22.664924885695623
83033,Carnoules,93,Provence-Alpes-Côte d'Azur,83,Var,3385,3 001-5 000,663,505,192,280,1684,1533,218,8,164,112,436,536,360,67,2519,432,190,721,458,271,195,1389,1007,337,45,153,1117,252,19.586410635155097,14.918759231905465,8.27178729689808,49.74889217134417,14.220482713633398,0.5218525766470972,10.697977821265493,7.30593607305936,28.440965427266796,34.96412263535551,23.483365949119374,34.89583333333333,17.149662564509725,7.542675664946408,28.622469233822944,18.181818181818183,10.75823739579198,7.741167129813419,9.922178988326849,72.49820014398848,24.26205903527718,3.2397408207343417,80.41756659467242,18.142548596112313
