code_insee;commune;code_region;region;code_departement;departement;pop_tot;pop_cl;pop_0_14;pop_15_29;pop_18_24;pop_75p;pop_femmes;pop_act_15p;pop_chom;pop_agric;pop_indep;pop_cadres;pop_interm;pop_empl;pop_ouvr;pop_scol_18_24;pop_non_scol_15p;pop_dipl_aucun;pop_dipl_bepc;pop_dipl_capbep;pop_dipl_bac;pop_dipl_bac2;pop_dipl_sup;log_rp;log_proprio;log_loc;log_hlm;log_sec;log_maison;log_appart;age_0_14;age_15_29;age_75p;femmes;chom;agric;indep;cadres;interm;empl;ouvr;etud;dipl_aucun;dipl_bepc;dipl_capbep;dipl_bac;dipl_bac2;dipl_sup;resid_sec;proprio;locataire;hlm;maison;appart
77382;Quincy-Voisins;11;Île-de-France;77;Seine-et-Marne;5078;5 001-10 000;1083;926;438;217;2606;2698;187;4;192;514;881;749;365;226;3507;447;200;893;699;619;397;1864;1547;296;79;18;1636;221;21,32729421031902;18,23552579755809;4,273335959038992;51,3194170933438;6,93106004447739;0,14825796886582654;7,116382505559674;19,05114899925871;32,65381764269829;27,76130467012602;13,52853965900667;51,59817351598173;12,74593669803251;5,702879954376961;25,46335899629313;19,931565440547477;17,650413458796692;11,320216709438267;0,9564293304994688;82,9935622317597;15,87982832618026;4,2381974248927046;87,768240343347642;11,856223175965665
77385;Rebais;11;Île-de-France;77;Seine-et-Marne;2174;2 000-3 000;486;351;143;261;1180;968;141;5;92;77;184;310;271;56;1537;413;103;413;219;128;79;822;493;300;147;20;575;244;22,35510579576817;16,14535418583257;12,005519779208832;54,2778288868445;14,56611570247934;0,51652892561983477;9,504132231404959;7,95454545454545;19,00826446280992;32,02479338842975;27,99586776859504;39,16083916083916;26,87052700065062;6,701366297983085;26,87052700065062;14,248536109303839;8,327911515940144;5,139882888744307;2,3752969121140142;59,9756690997567;36,49635036496350;17,8832116788321187;69,951338199513373;29,683698296836987
77389;La Rochette;11;Île-de-France;77;Seine-et-Marne;3119;3 001-5 000;540;660;363;376;1635;1481;131;0;35;368;444;409;226;255;2189;247;156;407;390;324;488;1448;918;498;132;21;650;778;17,31324142353319;21,16062840654056;12,055145880089773;52,4206476434755;8,84537474679271;0,00000000000000000;2,363268062120189;24,84807562457799;29,97974341661040;27,61647535449021;15,25995948683322;70,24793388429752;11,28369118318867;7,126541799908634;18,59296482412060;17,816354499771585;14,801279122887163;22,293284604842395;1,4295439074200136;63,3977900552486;34,39226519337016;9,1160220994475143;44,889502762430936;53,729281767955804
77390;Roissy-en-Brie;11;Île-de-France;77;Seine-et-Marne;22518;10 001-50 000;5160;4616;2246;950;11577;11530;1253;0;430;1580;3326;3808;2224;1210;14885;2891;945;3615;3023;2054;1487;7853;4968;2786;1711;69;4568;3179;22,91500133226752;20,49915623057110;4,218847144506617;51,4122035704770;10,86730268863833;0,00000000000000000;3,729401561144840;13,70338248048569;28,84648742411102;33,02688638334779;19,28881179531657;53,87355298308103;19,42223715149479;6,348673160900235;24,28619415518979;20,309035942223716;13,799126637554584;9,989922741014444;0,8709921736935118;63,2624474723036;35,47688781357443;21,7878517763911859;58,168852667770274;40,481344709028399
77393;Rozay-en-Brie;11;Île-de-France;77;Seine-et-Marne;2816;2 000-3 000;542;520;258;273;1441;1435;131;12;32;201;383;430;284;81;2068;333;133;609;388;219;172;1115;674;386;93;56;729;356;19,24715909090909;18,46590909090909;9,694602272727272;51,1718750000000;9,12891986062718;0,83623693379790942;2,229965156794425;14,00696864111498;26,68989547038327;29,96515679442508;19,79094076655052;31,39534883720930;16,10251450676983;6,431334622823985;29,44874274661509;18,762088974854933;10,589941972920697;8,317214700193423;4,7822374039282662;60,4484304932735;34,61883408071748;8,3408071748878925;65,381165919282509;31,928251121076233
77407;Saint-Fargeau-Ponthierry;11;Île-de-France;77;Seine-et-Marne;13170;10 001-50 000;2675;2424;1070;972;6727;6649;550;9;404;1079;2175;1824;1127;535;9354;1338;538;2100;2038;1385;1260;5258;3580;1603;696;191;3105;2114;20,31131359149582;18,40546697038724;7,380410022779044;51,0782080485953;8,27192058956234;0,13535870055647467;6,076101669423974;16,22800421115957;32,71168596781471;27,43269664611220;16,94991728079410;50,00000000000000;14,30404105195638;5,751550138977978;22,45028864656831;21,787470600812487;14,806499893093864;13,470173187940986;3,5052303174894472;68,0867249904907;30,48687713959681;13,2369722327881334;59,052871814378094;40,205401293267400
77409;Saint-Germain-Laval;11;Île-de-France;77;Seine-et-Marne;2805;2 000-3 000;651;490;227;108;1379;1288;140;8;56;120;357;437;313;113;1891;360;121;602;313;213;105;976;745;225;166;26;884;89;23,20855614973262;17,46880570409982;3,850267379679145;49,1622103386809;10,86956521739130;0,62111801242236020;4,347826086956522;9,31677018633540;27,71739130434783;33,92857142857143;24,30124223602484;49,77973568281938;19,03754627181386;6,398730830248546;31,83500793231095;16,552088841882600;11,263881544156531;5,552617662612374;2,5948103792415167;76,3319672131148;23,05327868852459;17,0081967213114744;90,573770491803273;9,118852459016393
77413;Saint-Germain-sur-Morin;11;Île-de-France;77;Seine-et-Marne;3541;3 001-5 000;827;554;250;189;1843;1775;105;4;128;304;596;544;240;137;2422;330;145;610;502;361;264;1285;1072;144;18;19;1081;192;23,35498446766450;15,64529793843547;5,337475289466252;52,0474442247953;5,91549295774648;0,22535211267605634;7,211267605633803;17,12676056338028;33,57746478873239;30,64788732394366;13,52112676056338;54,80000000000000;13,62510322047894;5,986787778695294;25,18579686209744;20,726672171758878;14,905037159372419;10,900082576383156;1,4570552147239262;83,4241245136187;11,20622568093385;1,4007782101167316;84,124513618677042;14,941634241245136
77419;Saint-Mammès;11;Île-de-France;77;Seine-et-Marne;3181;3 001-5 000;575;520;232;307;1623;1587;146;0;66;256;444;456;293;92;2388;481;122;572;398;320;259;1330;952;351;65;78;1043;278;18,07607670543854;16,34706067274442;9,651053127947186;51,0216912920465;9,19974795211090;0,00000000000000000;4,158790170132325;16,13106490233144;27,97731568998110;28,73345935727788;18,46250787649653;39,65517241379310;20,14237855946399;5,108877721943048;23,95309882747069;16,666666666666664;13,400335008375208;10,845896147403684;5,5397727272727275;71,5789473684211;26,39097744360902;4,8872180451127818;78,421052631578945;20,902255639097746
77420;Saint-Mard;11;Île-de-France;77;Seine-et-Marne;3849;3 001-5 000;860;717;339;144;1966;2046;164;0;109;268;543;685;405;169;2634;385;201;774;522;331;200;1395;1116;265;67;6;1157;231;22,34346583528189;18,62821512081060;3,741231488698364;51,0782021304235;8,01564027370479;0,00000000000000000;5,327468230694037;13,09872922776148;26,53958944281525;33,47996089931573;19,79472140762463;49,85250737463127;14,61655277145027;7,630979498861048;29,38496583143508;19,817767653758541;12,566438876233866;7,593014426727411;0,4282655246252677;80,0000000000000;18,99641577060932;4,8028673835125453;82,939068100358426;16,559139784946236
77430;Saint-Pathus;11;Île-de-France;77;Seine-et-Marne;5901;5 001-10 000;1461;1068;483;108;2956;3204;234;0;120;424;1101;932;592;221;3922;480;275;1118;839;589;326;1944;1728;200;16;7;1759;185;24,75851550584647;18,09862735129639;1,830198271479410;50,0932045416031;7,30337078651685;0,00000000000000000;3,745318352059925;13,23345817727840;34,36329588014981;29,08863920099875;18,47690387016230;45,75569358178054;12,23865374808771;7,011728709841917;28,50586435492096;21,392146863844978;15,017848036715961;8,312085670576238;0,3587903639159405;88,8888888888889;10,28806584362140;0,8230452674897120;90,483539094650197;9,516460905349794
77431;Saint-Pierre-lès-Nemours;11;Île-de-France;77;Seine-et-Marne;5560;5 001-10 000;966;854;430;636;2914;2506;280;12;119;319;678;765;538;205;4159;796;283;1064;700;442;319;2220;1734;452;172;66;1917;285;17,37410071942446;15,35971223021583;11,438848920863309;52,4100719424460;11,17318435754190;0,47885075818036710;4,748603351955307;12,72944932162809;27,05506783719074;30,52673583399840;21,46847565841979;47,67441860465117;19,13921615773022;6,804520317383987;25,58307285405145;16,830968982928589;10,627554700649194;7,670113007934599;2,8871391076115485;78,1081081081081;20,36036036036036;7,7477477477477477;86,351351351351340;12,837837837837837
77437;Saint-Soupplets;11;Île-de-France;77;Seine-et-Marne;3238;3 001-5 000;720;575;290;185;1662;1711;179;20;65;175;477;593;364;123;2256;402;135;651;427;274;171;1173;820;301;129;8;944;226;22,23594811612106;17,75787523162446;5,713403335392218;51,3279802347128;10,46171829339568;1,16890707188778498;3,798947983635301;10,22793687901812;27,87843366452367;34,65809468147283;21,27410870835769;42,41379310344828;17,81914893617021;5,984042553191490;28,85638297872341;18,927304964539008;12,145390070921986;7,579787234042554;0,6773920406435224;69,9062233589088;25,66069906223359;10,9974424552429682;80,477408354646201;19,266837169650469
77438;Saint-Thibault-des-Vignes;11;Île-de-France;77;Seine-et-Marne;6256;5 001-10 000;1208;1403;664;258;3188;3383;369;0;201;642;1040;792;526;338;4369;753;208;887;821;792;741;2223;1540;650;399;11;1436;738;19,30946291560102;22,42647058823529;4,124040920716113;50,9590792838875;10,90747856931717;0,00000000000000000;5,941472066213420;18,97723913686077;30,74194501921372;23,41117351463198;15,54832988471771;50,90361445783132;17,23506523231861;4,760814831769284;20,30212863355459;18,791485465781644;18,127718013275349;16,960402838178073;0,4923903312444047;69,2757534862798;29,23976608187134;17,9487179487179489;64,597390913180391;33,198380566801625
77441;Samois-sur-Seine;11;Île-de-France;77;Seine-et-Marne;2098;2 000-3 000;352;294;124;225;1120;945;87;4;79;385;251;144;94;64;1564;167;81;193;276;259;502;857;633;195;22;129;765;90;16,77788369876072;14,01334604385129;10,724499523355577;53,3841754051478;9,20634920634921;0,42328042328042331;8,359788359788361;40,74074074074074;26,56084656084656;15,23809523809524;9,94708994708995;51,61290322580645;10,67774936061381;5,179028132992328;12,34015345268542;17,647058823529413;16,560102301790280;32,097186700767260;13,0831643002028404;73,8623103850642;22,75379229871645;2,5670945157526255;89,264877479579923;10,501750291715286
77442;Samoreau;11;Île-de-France;77;Seine-et-Marne;2317;2 000-3 000;457;369;181;157;1185;1076;60;0;48;268;347;291;121;122;1605;144;101;413;277;232;288;892;732;146;50;44;798;93;19,72378075097108;15,92576607682348;6,776003452740613;51,1437203280104;5,57620817843866;0,00000000000000000;4,460966542750930;24,90706319702602;32,24907063197026;27,04460966542751;11,24535315985130;67,40331491712708;8,97196261682243;6,292834890965731;25,73208722741433;17,258566978193144;14,454828660436137;17,943925233644858;4,7008547008547010;82,0627802690583;16,36771300448430;5,6053811659192831;89,461883408071756;10,426008968609866
77445;Savigny-le-Temple;11;Île-de-France;77;Seine-et-Marne;29555;10 001-50 000;8211;6231;2806;585;15036;15128;1905;0;431;1864;4280;5301;2985;1395;18388;3132;1186;4209;4066;2797;2071;9699;5843;3702;2508;13;5230;4447;27,78210116731518;21,08272711893081;1,979360514295381;50,8746405007613;12,59254362771021;0,00000000000000000;2,849021681649921;12,32152300370175;28,29190904283448;35,04098360655738;19,73162347964040;49,71489665003564;17,03284750924516;6,449858603437024;22,88992821405264;22,112247117685445;15,211007178594734;11,262780073961279;0,1338550247116969;60,2433240540262;38,16888339004021;25,8583359109186510;53,923084854108673;45,850087637900813
77449;Serris;11;Île-de-France;77;Seine-et-Marne;8117;5 001-10 000;1817;2191;963;233;4154;4909;535;0;222;1025;1399;1796;522;418;5478;700;252;812;1357;1092;1139;3347;1267;2017;480;593;844;2402;22,38511765430578;26,99273130466921;2,870518664531231;51,1765430577800;10,89834996944388;0,00000000000000000;4,522305968629048;20,88001629659809;28,49867590140558;36,58586270116113;10,63353025056020;43,40602284527518;12,77838627236218;4,600219058050383;14,82292807594013;24,771814530850676;19,934282584884993;20,792259948886453;15,0507614213197964;37,8547953391096;60,26292201971916;14,3412010755900798;25,216611891245893;71,765760382432035
77450;Servon;11;Île-de-France;77;Seine-et-Marne;3121;3 001-5 000;623;549;280;166;1589;1631;125;0;158;267;484;459;256;142;2193;217;148;537;476;400;293;1142;989;144;75;8;1027;112;19,96155078500481;17,59051586030119;5,318808074335149;50,9131688561358;7,66400980993256;0,00000000000000000;9,687308399754752;16,37032495401594;29,67504598405886;28,14224402207235;15,69589209074188;50,71428571428571;9,89512083903329;6,748746010031920;24,48700410396717;21,705426356589147;18,239854081167351;13,360693114455085;0,6956521739130435;86,6024518388792;12,60945709281961;6,5674255691768826;89,929947460595443;9,807355516637479
77455;Soignolles-en-Brie;11;Île-de-France;77;Seine-et-Marne;2084;2 000-3 000;425;419;205;74;1037;1158;72;12;101;169;346;346;177;101;1448;197;99;423;262;208;148;760;640;111;1;40;652;103;20,39347408829175;20,10556621880998;3,550863723608445;49,7600767754319;6,21761658031088;1,03626943005181360;8,721934369602764;14,59412780656304;29,87910189982729;29,87910189982729;15,28497409326425;49,26829268292683;13,60497237569061;6,837016574585636;29,21270718232044;18,093922651933703;14,364640883977900;10,220994475138122;5,0000000000000000;84,2105263157895;14,60526315789474;0,1315789473684210;85,789473684210520;13,552631578947368
77458;Souppes-sur-Loing;11;Île-de-France;77;Seine-et-Marne;5496;5 001-10 000;1175;966;468;438;2797;2523;397;0;92;200;544;840;696;183;3888;977;239;1193;516;337;198;2163;1306;832;400;71;1505;648;21,37918486171761;17,57641921397380;7,969432314410481;50,8915574963610;15,73523583036068;0,00000000000000000;3,646452635751090;7,92707094728498;21,56163297661514;33,29369797859691;27,58620689655172;39,10256410256410;25,12860082304527;6,147119341563786;30,68415637860083;13,271604938271606;8,667695473251030;5,092592592592593;3,1781557743957030;60,3791030975497;38,46509477577439;18,4928340268146094;69,579288025889966;29,958391123439664
77463;Thomery;11;Île-de-France;77;Seine-et-Marne;3443;3 001-5 000;669;488;194;296;1723;1604;121;0;113;571;442;358;176;113;2480;210;129;467;466;436;622;1403;1171;206;1;125;1277;123;19,43072901539355;14,17368573918095;8,597153645076967;50,0435666569852;7,54364089775561;0,00000000000000000;7,044887780548629;35,59850374064838;27,55610972568579;22,31920199501247;10,97256857855361;58,24742268041238;8,46774193548387;5,201612903225807;18,83064516129032;18,790322580645160;17,580645161290324;25,080645161290320;8,1806282722513082;83,4640057020670;14,68282252316465;0,0712758374910905;91,019244476122594;8,766928011404133
77464;Thorigny-sur-Marne;11;Île-de-France;77;Seine-et-Marne;9107;5 001-10 000;1779;1760;823;522;4630;4807;423;4;184;895;1359;1434;834;419;6477;960;453;1490;1183;1003;950;3728;2328;1334;672;34;1990;1725;19,53442406939716;19,32579334577797;5,731854617327330;50,8400131766773;8,79966715206990;0,08321198252548366;3,827751196172249;18,61868109007697;28,27127106303308;29,83149573538589;17,34969835656334;50,91130012150668;14,82167670217693;6,993978693839741;23,00447738150378;18,264628686120119;15,485564304461944;14,667284236529257;0,9037745879851143;62,4463519313305;35,78326180257510;18,0257510729613735;53,379828326180260;46,271459227467808
77468;Torcy;11;Île-de-France;77;Seine-et-Marne;23471;10 001-50 000;5552;5196;2340;578;12136;12464;1666;0;325;2047;3532;4151;2269;1227;15503;3159;886;2898;2914;2528;2458;8609;4200;4269;2978;196;1931;6468;23,65472284947382;22,13795747944271;2,462613437859486;51,7063610412850;13,36649550706033;0,00000000000000000;2,607509627727856;16,42329910141207;28,33761232349165;33,30391527599487;18,20442875481386;52,43589743589744;20,37670128362253;5,715022898793782;18,69315616332323;18,796361994452688;16,306521318454493;15,854995807263112;2,2260079500283929;48,7861540248577;49,58764084098037;34,5917063538157734;22,430015100476247;75,130677198280864
77470;Tournan-en-Brie;11;Île-de-France;77;Seine-et-Marne;8261;5 001-10 000;1859;1708;803;451;4320;4180;365;4;160;575;1204;1314;784;385;5583;978;377;1391;986;783;578;2929;1776;1076;505;17;1759;1159;22,50332889480692;20,67546301900497;5,459387483355526;52,2939111487713;8,73205741626794;0,09569377990430622;3,827751196172249;13,75598086124402;28,80382775119617;31,43540669856460;18,75598086124402;47,94520547945205;17,51746372917786;6,752641948773061;24,91492029374888;17,660755866021852;14,024717893605587;10,352856886978328;0,5770536320434487;60,6350290201434;36,73608740184363;17,2413793103448292;60,054626152270394;39,569819050870606
77475;Trilport;11;Île-de-France;77;Seine-et-Marne;4898;3 001-5 000;987;859;407;347;2496;2434;239;0;79;334;838;806;481;193;3478;519;270;931;661;454;298;1877;1444;399;105;9;1538;319;20,15108207431605;17,53777051857901;7,084524295630870;50,9595753368722;9,81922760887428;0,00000000000000000;3,245686113393591;13,72226787181594;34,42892358258012;33,11421528348398;19,76170912078883;47,42014742014742;14,92236917768833;7,763082231167337;26,76825761932145;19,005175388154111;13,053479010925820;8,568142610695801;0,4772004241781548;76,9312733084710;21,25732551944592;5,5940330314331375;81,939264784230161;16,995205114544486
77479;Vaires-sur-Marne;11;Île-de-France;77;Seine-et-Marne;13273;10 001-50 000;2787;2346;1168;1017;6931;6381;699;6;272;1139;1917;1775;1150;591;9313;1216;825;2044;1808;1380;1211;5318;3147;2079;1282;41;2368;2819;20,99751374971747;17,67497928124765;7,662171325246741;52,2187900248625;10,95439586271744;0,09402914903620122;4,262654756307789;17,84986679203887;30,04231311706629;27,81695658987620;18,02225356527190;50,59931506849315;13,05701707290884;8,858584773971867;21,94781488242242;19,413722753140771;14,817996349189306;13,003328680339310;0,7650681097219630;59,1763820985333;39,09364422715306;24,1068070703271893;44,528018051899210;53,008649868371570
77482;Varennes-sur-Seine;11;Île-de-France;77;Seine-et-Marne;3406;3 001-5 000;668;592;275;346;1751;1521;179;0;57;102;357;491;431;116;2480;640;138;711;361;194;116;1376;856;490;347;13;965;394;19,61244862008221;17,38109219025250;10,158543746330007;51,4092777451556;11,76857330703485;0,00000000000000000;3,747534516765286;6,70611439842209;23,47140039447732;32,28139381985536;28,33662064431295;42,18181818181818;25,80645161290322;5,564516129032258;28,66935483870968;14,556451612903226;7,822580645161291;4,677419354838710;0,9359251259899208;62,2093023255814;35,61046511627907;25,2180232558139537;70,130813953488371;28,633720930232560
77487;Vaux-le-Pénil;11;Île-de-France;77;Seine-et-Marne;10730;10 001-50 000;2130;1813;864;651;5611;5523;439;9;233;1082;1805;1504;839;493;7567;825;487;1844;1507;1181;1150;4287;3118;1090;637;24;2814;1464;19,85088536812675;16,89655172413793;6,067101584342963;52,2926374650513;7,94857867101213;0,16295491580662683;4,218721709216005;19,59080210030780;32,68151367010682;27,23157704146297;15,19101937352888;57,06018518518518;10,90260340954143;6,435839830844456;24,36897052993260;19,915422228095679;15,607241971719308;15,197568389057750;0,5567153792623522;72,7315138791696;25,42570562164684;14,8588756706321430;65,640307907627715;34,149755073477955
77491;Veneux-les-Sablons;11;Île-de-France;77;Seine-et-Marne;4802;3 001-5 000;837;680;325;528;2472;2228;182;4;80;620;736;525;232;179;3558;423;222;803;620;512;642;2075;1457;585;110;127;1587;423;17,43023740108288;14,16076634735527;10,995418575593503;51,4785506039150;8,16876122082585;0,17953321364452424;3,590664272890485;27,82764811490125;33,03411131059246;23,56373429084381;10,41292639138241;55,07692307692308;11,88870151770658;6,239460370994941;22,56885890949972;17,425519955030914;14,390106801573918;18,043844856661046;5,7674841053587649;70,2168674698795;28,19277108433735;5,3012048192771086;76,481927710843379;20,385542168674700
77493;Verneuil-l'Étang;11;Île-de-France;77;Seine-et-Marne;3203;3 001-5 000;728;637;334;112;1647;1718;161;0;44;204;408;664;376;128;2184;448;105;667;375;242;127;1118;716;389;254;7;829;289;22,72869185138932;19,88760536996566;3,496721823290664;51,4205432407118;9,37136204889406;0,00000000000000000;2,561117578579744;11,87427240977881;23,74854481955763;38,64959254947614;21,88591385331781;38,32335329341318;20,51282051282051;4,807692307692308;30,54029304029304;17,170329670329672;11,080586080586080;5,815018315018315;0,6222222222222222;64,0429338103757;34,79427549194991;22,7191413237924849;74,150268336314852;25,849731663685148
77494;Vernou-la-Celle-sur-Seine;11;Île-de-France;77;Seine-et-Marne;2691;2 000-3 000;554;468;208;147;1332;1390;115;8;83;198;437;433;246;92;1916;265;95;569;393;289;182;956;838;100;26;55;894;60;20,58714232627276;17,39130434782609;5,462653288740245;49,4983277591973;8,27338129496403;0,57553956834532372;5,971223021582734;14,24460431654676;31,43884892086331;31,15107913669065;17,69784172661871;44,23076923076923;13,83089770354906;4,958246346555324;29,69728601252610;20,511482254697285;15,083507306889352;9,498956158663884;5,4401582591493574;87,6569037656904;10,46025104602510;2,7196652719665275;93,514644351464440;6,276150627615062
77495;Vert-Saint-Denis;11;Île-de-France;77;Seine-et-Marne;7007;5 001-10 000;1436;1263;636;458;3581;3416;300;0;124;540;1129;928;632;343;4878;662;347;1186;977;775;587;2545;2107;395;241;18;2371;167;20,49379192236335;18,02483231054660;6,536320822035107;51,1060368203225;8,78220140515223;0,00000000000000000;3,629976580796253;15,80796252927401;33,05035128805621;27,16627634660422;18,50117096018736;53,93081761006290;13,57113571135711;7,113571135711356;24,31324313243132;20,028700287002870;15,887658876588768;12,033620336203361;0,7023019898556380;82,7897838899804;15,52062868369352;9,4695481335952856;93,163064833005890;6,561886051080550
77513;Villenoy;11;Île-de-France;77;Seine-et-Marne;4168;3 001-5 000;874;817;370;196;2154;2292;192;8;72;344;708;656;580;164;2950;525;163;717;577;428;293;1634;945;668;350;7;919;707;20,96928982725528;19,60172744721689;4,702495201535509;51,6794625719770;8,37696335078534;0,34904013961605584;3,141361256544502;15,00872600349040;30,89005235602094;28,62129144851658;25,30541012216405;44,32432432432433;17,79661016949153;5,525423728813560;24,30508474576271;19,559322033898304;14,508474576271185;9,932203389830509;0,4265691651432054;57,8335373317013;40,88127294981640;21,4198286413708701;56,242350061199510;43,268053855569157
77514;Villeparisis;11;Île-de-France;77;Seine-et-Marne;25556;10 001-50 000;5746;5045;2124;1287;12850;13246;1367;0;514;1683;3803;4262;2879;947;17887;3433;1200;4156;3402;2442;1864;9790;5906;3687;1420;66;4617;5124;22,48395680075129;19,74096102676475;5,035999373923931;50,2817342307090;10,32009663294579;0,00000000000000000;3,880416729578741;12,70572248225879;28,71055412954854;32,17575117016458;21,73486335497509;44,58568738229755;19,19270978923240;6,708782914966177;23,23475149549953;19,019399563929110;13,652373231956169;10,420976127914127;0,6696428571428571;60,3268641470889;37,66087844739531;14,5045965270684363;47,160367722165475;52,339121552604695
77517;Villevaudé;11;Île-de-France;77;Seine-et-Marne;2040;2 000-3 000;462;350;164;137;1005;918;74;0;115;163;290;234;127;87;1394;317;101;286;255;208;153;597;510;59;0;22;561;34;22,64705882352941;17,15686274509804;6,715686274509804;49,2647058823529;8,06100217864924;0,00000000000000000;12,527233115468409;17,75599128540305;31,59041394335512;25,49019607843137;13,83442265795207;53,04878048780488;22,74031563845050;7,245337159253945;20,51649928263988;18,292682926829269;14,921090387374461;10,975609756097562;3,5541195476575123;85,4271356783920;9,88274706867672;0,0000000000000000;93,969849246231149;5,695142378559463
77533;Vulaines-sur-Seine;11;Île-de-France;77;Seine-et-Marne;2645;2 000-3 000;542;330;142;224;1335;1204;68;0;92;321;349;288;113;78;1917;147;109;489;331;332;396;966;870;88;17;38;917;47;20,49149338374291;12,47637051039698;8,468809073724008;50,4725897920605;5,64784053156146;0,00000000000000000;7,641196013289036;26,66112956810631;28,98671096345515;23,92026578073090;9,38538205980067;54,92957746478874;7,66823161189358;5,685967657798644;25,50860719874805;17,266562336984872;17,318727177882106;20,657276995305164;3,7848605577689245;90,0621118012422;9,10973084886128;1,7598343685300208;94,927536231884062;4,865424430641822
78003;Ablis;11;Île-de-France;78;Yvelines;3255;3 001-5 000;742;555;248;169;1654;1739;121;8;72;272;509;505;324;123;2223;300;124;617;413;365;240;1138;942;177;63;10;1002;132;22,79569892473118;17,05069124423963;5,192012288786482;50,8141321044547;6,95802185163887;0,46003450258769407;4,140310523289246;15,64117308798160;29,26969522714203;29,03967797584819;18,63139735480161;49,59677419354838;13,49527665317139;5,578047683310841;27,75528565002249;18,578497525865949;16,419253261358524;10,796221322537113;0,8710801393728222;82,7768014059754;15,55360281195079;5,5360281195079093;88,049209138840069;11,599297012302284
78005;Achères;11;Île-de-France;78;Yvelines;19469;10 001-50 000;4242;3787;1662;916;9981;10359;1218;5;256;1875;2897;3375;1810;838;13531;2416;735;3313;2408;1870;1912;7746;3113;4528;3609;28;2635;5049;21,78848425702399;19,45143561559402;4,704915506702964;51,2661153628846;11,75789168838691;0,04826720725938797;2,471281011680664;18,10020272227049;27,96601988608939;32,58036490008688;17,47272902789845;50,42117930204573;17,85529524794915;5,431971029487843;24,48451703495677;17,796171753750649;13,820116768901041;14,130515113443204;0,3601749421147414;40,1884843790343;58,45597727859541;46,5917893106119294;34,017557449005935;65,182029434546862
78015;Andrésy;11;Île-de-France;78;Yvelines;11991;10 001-50 000;2343;1960;837;889;6330;5907;442;0;254;1793;1826;1390;609;516;8580;820;509;1699;1488;1522;1984;4904;3456;1306;603;89;2464;2400;19,53965474105579;16,34559252772913;7,413893753648569;52,7895921941456;7,48264770611139;0,00000000000000000;4,299983070932792;30,35381750465550;30,91247672253259;23,53140341967158;10,30980192991366;61,64874551971327;9,55710955710956;5,932400932400932;19,80186480186480;17,342657342657340;17,738927738927739;23,123543123543126;1,7824954936911677;70,4730831973899;26,63132137030995;12,2960848287112565;50,244698205546491;48,939641109298535
78029;Aubergenville;11;Île-de-France;78;Yvelines;11622;10 001-50 000;2415;2322;1065;664;5962;6035;716;3;177;691;1757;1887;1454;468;8193;1676;418;2305;1391;1070;703;4603;2273;2280;1697;38;1806;2792;20,77955601445534;19,97934950955085;5,713302357597660;51,2992600240922;11,86412593206297;0,04971002485501243;2,932891466445733;11,44987572493786;29,11350455675228;31,26760563380282;24,09279204639602;43,94366197183099;20,45648724520933;5,101916269986575;28,13377273282070;16,977907970218478;13,059929207860369;8,580495544977419;0,8187890540831718;49,3808385835325;49,53291331740169;36,8672604822941565;39,235281338257657;60,656093851835756
78043;Bailly;11;Île-de-France;78;Yvelines;3894;3 001-5 000;853;517;253;335;2021;1714;117;4;58;870;441;212;73;194;2639;132;125;234;477;470;1155;1515;1226;267;69;18;624;888;21,90549563430919;13,27683615819209;8,602978941961993;51,9003595274782;6,82613768961494;0,23337222870478411;3,383897316219370;50,75845974329055;25,72928821470245;12,36872812135356;4,25904317386231;76,67984189723320;5,00189465706707;4,736642667677151;8,86699507389163;18,075028419856007;17,809776430466083;43,766578249336867;1,1741682974559686;80,9240924092409;17,62376237623762;4,5544554455445541;41,188118811881189;58,613861386138609
78062;Beynes;11;Île-de-France;78;Yvelines;7625;5 001-10 000;1484;1381;629;317;3836;3929;249;4;151;944;1360;1185;414;317;5462;450;314;1382;1129;932;836;2954;2329;520;239;24;2193;751;19,46229508196721;18,11147540983606;4,157377049180329;50,3081967213115;6,33749045558666;0,10180707559175363;3,843217103588700;24,02646983965386;34,61440570119623;30,16034614405701;10,53703232374650;50,39745627980922;8,23874038813621;5,748809959721714;25,30208714756499;20,670084218235079;17,063346759428779;15,305748809959722;0,8059100067159166;78,8422477995938;17,60324983073798;8,0907244414353414;74,238320920785370;25,423155044008123
78073;Bois-d'Arcy;11;Île-de-France;78;Yvelines;13813;10 001-50 000;2866;2942;1358;708;6775;7018;417;0;289;1912;2196;1906;682;659;9746;1116;500;2261;1810;1630;1903;5356;3268;1954;848;170;1838;3458;20,74857018750453;21,29877651487729;5,125606312893651;49,0479982625063;5,94186377885437;0,00000000000000000;4,117982331148475;27,24422912510687;31,29096608720433;27,15873468224565;9,71786833855799;48,52724594992636;11,45085163143854;5,130309870716191;23,19926123537862;18,571721731992614;16,724810178534781;19,525959367945823;3,0763662685486790;61,0156833457804;36,48244958924571;15,8327109783420461;34,316654219566836;64,563106796116514
