faa;name;lat;lon;alt;tz;dst;tzone
MVL;Morrisville Stowe State Airport;44,5350000000000;-72,614000000000;732;-5;A;America/New_York
MVY;Martha\\'s Vineyard;41,3916670000000;-70,615278000000;67;-5;A;America/New_York
MWA;Williamson Country Regional Airport;37,7549569000000;-89,011093600000;472;-6;A;America/Chicago
MWC;Lawrence J Timmerman Airport;43,1103889000000;-88,034416700000;745;-6;A;America/Chicago
MWH;Grant Co Intl;47,2077080000000;-119,320190000000;1185;-8;A;America/Los_Angeles
MWL;Mineral Wells;32,7816060000000;-98,060175000000;974;-6;A;America/Chicago
MWM;Windom Municipal Airport;43,9134017000000;-95,109408300000;1410;-6;A;America/Chicago
MXF;Maxwell Afb;32,3829440000000;-86,365778000000;171;-6;A;America/Chicago
MXY;McCarthy Airport;61,4370608000000;-142,903073720000;1531;-9;U;America/Anchorage
MYF;Montgomery Field;32,4759000000000;117,759000000000;17;8;A;Asia/Chongqing
MYL;McCall Municipal Airport;44,8897220000000;-116,101389000000;5021;-7;A;America/Denver
MYR;Myrtle Beach Intl;33,6797500000000;-78,928333000000;25;-5;A;America/New_York
MYU;Mekoryuk Airport;60,3714000000000;-166,271000000000;48;-9;A;America/Anchorage
MYV;Yuba County Airport;39,0553000000000;-121,341100000000;62;-8;A;America/Los_Angeles
MZJ;Pinal Airpark;32,5097220000000;-111,325278000000;1893;-7;N;America/Phoenix
N53;Stroudsburg-Pocono Airport;41,0358717000000;-75,160678900000;480;-5;A;America/New_York
N69;Stormville Airport;41,5769708000000;-73,732351400000;358;-5;A;America/New_York
N87;Trenton-Robbinsville Airport;40,2139444000000;-74,601777800000;118;-5;A;America/New_York
NBG;New Orleans Nas Jrb;29,8253330000000;-90,035000000000;3;-6;A;America/Chicago
NBU;Naval Air Station;42,0905560000000;-87,822500000000;653;-6;A;America/Chicago
NCN;Chenega Bay Airport;60,0772220000000;-147,991944000000;72;-9;A;America/Anchorage
NEL;Lakehurst Naes;40,0333330000000;-74,353333000000;103;-5;A;America/New_York
NEW;Lakefront;30,0424167000000;-90,028250000000;7;-6;A;America/Chicago
NFL;Fallon Nas;39,4165840000000;-118,700980000000;3934;-8;A;America/Los_Angeles
NGF;Kaneohe Bay Mcaf;21,4504530000000;-157,768000000000;24;-10;A;Pacific/Honolulu
NGP;Corpus Christi NAS;27,6927010000000;-97,290376000000;18;-6;A;America/Chicago
NGU;Norfolk Ns;36,9376440000000;-76,289289000000;15;-5;A;America/New_York
NGZ;NAS Alameda;37,7861000000000;-122,318600000000;10;-8;U;America/Los_Angeles
NHK;Patuxent River Nas;38,2859810000000;-76,411781000000;39;-5;A;America/New_York
NIB;Nikolai Airport;63,0108330000000;-154,383889000000;427;-9;A;America/Anchorage
NID;China Lake Naws;35,6854220000000;-117,692039000000;2283;-8;A;America/Los_Angeles
NIP;Jacksonville Nas;30,2358340000000;-81,680556000000;22;-5;A;America/New_York
NJK;El Centro Naf;32,8292220000000;-115,671667000000;-42;-8;A;America/Los_Angeles
NKT;Cherry Point Mcas;34,9008720000000;-76,880733000000;29;-5;A;America/New_York
NKX;Miramar Mcas;32,8676940000000;-117,141750000000;478;-8;A;America/Los_Angeles
NLC;Lemoore Nas;36,3330120000000;-119,952080000000;234;-8;A;America/Los_Angeles
NLG;Nelson Lagoon;56,0075000000000;-161,160278000000;14;-9;A;America/Anchorage
NME;Nightmute Airport;60,4711110000000;-164,700833000000;4;-9;A;America/Anchorage
NMM;Meridian Nas;32,5520830000000;-88,555557000000;317;-6;A;America/Chicago
NNL;Nondalton Airport;59,9669440000000;-154,851667000000;262;-9;A;America/Anchorage
NOW;Port Angeles Cgas;48,1414810000000;-123,414075000000;13;-8;A;America/Los_Angeles
NPA;Pensacola Nas;30,3526560000000;-87,318647000000;28;-6;A;America/Chicago
NPZ;Porter County Municipal Airport;41,4539722000000;-87,007083300000;770;-6;A;America/Chicago
NQA;Millington Rgnl Jetport;35,3566670000000;-89,870278000000;320;-6;A;America/Chicago
NQI;Kingsville Nas;27,5072230000000;-97,809723000000;50;-6;A;America/Chicago
NQX;Key West Nas;24,5758340000000;-81,688889000000;6;-5;A;America/New_York
NSE;Whiting Fld Nas North;30,7241670000000;-87,021944000000;199;-6;A;America/Chicago
NTD;Point Mugu Nas;34,1202850000000;-119,120940000000;13;-8;A;America/Los_Angeles
NTU;Oceana Nas;36,8207030000000;-76,033542000000;22;-5;A;America/New_York
NUI;Nuiqsut Airport;70,2100000000000;-151,005556000000;38;-9;A;America/Anchorage
NUL;Nulato Airport;64,7294440000000;-158,074167000000;399;-9;A;America/Anchorage
NUP;Nunapitchuk Airport;60,9058330000000;-162,439167000000;12;-9;A;America/Anchorage
NUQ;Moffett Federal Afld;37,4161420000000;-122,049139000000;32;-8;A;America/Los_Angeles
NUW;Whidbey Island Nas;48,3518030000000;-122,655906000000;47;-8;A;America/Los_Angeles
NXP;Twentynine Palms Eaf;34,2961610000000;-116,162203000000;2051;-8;A;America/Los_Angeles
NXX;Willow Grove Nas Jrb;40,1998330000000;-75,148167000000;358;-5;A;America/New_York
NY9;Long Lake;43,9750617000000;-74,420440000000;1629;-5;A;America/New_York
NYC;All Airports;40,7141670000000;-74,005833000000;31;-5;A;America/New_York
NYG;Quantico Mcaf;38,5016830000000;-77,305333000000;11;-5;A;America/New_York
NZC;Cecil Field;30,2187000000000;-81,876700000000;81;-5;A;America/New_York
NZJ;El Toro;33,6761320000000;-117,731164000000;383;-8;A;America/Los_Angeles
NZY;North Island Nas;32,6992190000000;-117,215310000000;26;-8;A;America/Los_Angeles
O03;Morgantown Airport;40,1570414000000;-75,870489200000;600;-5;A;America/New_York
O27;Oakdale Airport;37,7563333000000;-120,800194400000;237;-8;A;America/Los_Angeles
OAJ;Albert J Ellis;34,8291640000000;-77,612139000000;94;-5;A;America/New_York
OAK;Metropolitan Oakland Intl;37,7212780000000;-122,220722000000;9;-8;A;America/Los_Angeles
OAR;Marina Muni;36,6818780000000;-121,762347000000;134;-8;A;America/Los_Angeles
OBE;County;27,2658330000000;-80,851111000000;34;-5;A;America/New_York
OBU;Kobuk Airport;66,9122220000000;-156,897222000000;137;-9;A;America/Anchorage
OCA;Key Largo;25,3253930000000;-80,274775000000;8;-5;A;America/New_York
OCF;International Airport;29,1725000000000;-82,224167000000;89;-5;A;America/New_York
OEB;Branch County Memorial Airport;41,9335691000000;-85,052293500000;959;-5;A;America/New_York
OFF;Offutt Afb;41,1183320000000;-95,912511000000;1052;-6;A;America/Chicago
OGG;Kahului;20,8986500000000;-156,430458000000;54;-10;N;Pacific/Honolulu
OGS;Ogdensburg Intl;44,6818540000000;-75,465500000000;297;-5;A;America/New_York
OJC;Johnson County Airport;38,5051000000000;-94,441500000000;1096;-6;A;America/Chicago
OKC;Will Rogers World;35,3930890000000;-97,600733000000;1295;-6;A;America/Chicago
OLF;LM Clayton Airport;48,0944440000000;-105,575000000000;1986;-7;A;America/Denver
OLH;Old Harbor Airport;57,2180560000000;-153,269722000000;55;-9;A;America/Anchorage
OLM;Olympia Regional Airpor;46,9694044000000;-122,902544700000;209;-8;A;America/Los_Angeles
OLS;Nogales Intl;31,4177220000000;-110,847890000000;3955;-7;A;America/Phoenix
OLT;San Diego Old Town Transit Center;32,7552000000000;-117,199500000000;0;-8;A;America/Los_Angeles
OLV;Olive Branch Muni;34,8769440000000;-89,783333000000;350;-6;A;America/Chicago
OMA;Eppley Afld;41,3031670000000;-95,894069000000;984;-6;A;America/Chicago
OME;Nome;64,5122030000000;-165,445247000000;37;-9;A;America/Anchorage
OMN;Ormond Beach municipal Airport;29,1804000000000;-81,064970000000;28;-5;A;America/New_York
ONH;Oneonta Municipal Airport;42,5247220000000;-75,064444000000;1763;-5;A;America/New_York
ONP;Newport Municipal Airport;44,5803610000000;-124,057917000000;160;-8;A;America/Los_Angeles
ONT;Ontario Intl;34,0560000000000;-117,601194000000;944;-8;A;America/Los_Angeles
OOK;Toksook Bay Airport;60,5413890000000;-165,087222000000;59;-9;A;America/Anchorage
OPF;Opa Locka;25,9070000000000;-80,278389000000;8;-5;A;America/New_York
OQN;Brandywine Airport;39,5924000000000;-75,345500000000;466;-5;A;America/New_York
OQU;Quonset State Airport;41,5971389000000;-71,412138900000;18;-5;A;America/New_York
ORD;Chicago Ohare Intl;41,9786030000000;-87,904842000000;668;-6;A;America/Chicago
ORF;Norfolk Intl;36,8946110000000;-76,201222000000;26;-5;A;America/New_York
ORH;Worcester Regional Airport;42,2673000000000;-71,875700000000;1009;-5;A;America/New_York
ORI;Port Lions Airport;57,8852780000000;-152,846111000000;52;-9;A;America/Anchorage
ORL;Executive;28,5454640000000;-81,332936000000;113;-5;A;America/New_York
ORT;Northway;62,9613340000000;-141,929136000000;1716;-9;A;America/Anchorage
ORV;Robert Curtis Memorial Airport;66,8175000000000;-161,022222000000;55;-9;A;America/Anchorage
OSC;Oscoda Wurtsmith;44,4515580000000;-83,394053000000;634;-5;A;America/New_York
OSH;Wittman Regional Airport;44,0249830000000;-88,551336000000;790;-6;A;America/Chicago
OSU;Ohio State University Airport;40,0798000000000;-83,073000000000;905;-5;U;America/New_York
OTH;Southwest Oregon Regional Airport;43,4171000000000;-124,246000000000;17;-8;A;America/Los_Angeles
OTS;Anacortes Airport;48,4988890000000;-122,662500000000;241;-8;A;America/Los_Angeles
OTZ;Ralph Wien Mem;66,8846780000000;-162,598550000000;11;-9;A;America/Anchorage
OWB;Owensboro Daviess County Airport;37,7401000000000;-87,166800000000;406;-6;A;America/Chicago
OWD;Norwood Memorial Airport;42,1905278000000;-71,172944400000;49;-5;A;America/New_York
OXC;Waterbury-Oxford Airport;41,4785556000000;-73,135250000000;726;-5;A;America/New_York
OXD;Miami University Airport;39,5022607000000;-84,784381400000;1040;-5;U;America/New_York
OXR;Oxnard - Ventura County;34,2008330000000;-119,207222000000;15;-8;A;America/Los_Angeles
OZA;Ozona Muni;30,7352810000000;-101,202972000000;2381;-6;A;America/Chicago
P08;Coolidge Municipal Airport;32,9359016418457;-111,427001953125;1574;-7;A;America/Phoenix
P52;Cottonwood Airport;34,7299995422363;-112,035003662109;3550;-7;A;America/Phoenix
PAE;Snohomish Co;47,9063420000000;-122,281564000000;606;-8;A;America/Los_Angeles
PAH;Barkley Regional Airport;37,0602875000000;-88,772958300000;410;-6;A;America/Chicago
PAM;Tyndall Afb;30,0695670000000;-85,575417000000;17;-6;A;America/Chicago
PAO;Palo Alto Airport of Santa Clara County;37,4611111000000;-122,115055600000;7;-8;A;America/Los_Angeles
PAQ;Palmer Muni;61,5949140000000;-149,088711000000;242;-9;A;America/Anchorage
PBF;Grider Fld;34,1731420000000;-91,935597000000;206;-6;A;America/Chicago
PBG;Plattsburgh Intl;44,6509440000000;-73,468139000000;234;-5;A;America/New_York
PBI;Palm Beach Intl;26,6831610000000;-80,095589000000;19;-5;A;America/New_York
PBV;St George;56,5783440000000;-169,661611000000;125;-9;A;America/Anchorage
PBX;Pike County Airport - Hatcher Field;37,5617639000000;-82,566388900000;1473;-5;A;America/New_York
PCW;Erie-Ottawa Regional Airport;41,5162703000000;-82,869486800000;590;-5;U;America/New_York
PCZ;Waupaca Municipal Airport;44,3332500000000;-89,019777800000;840;-6;A;America/Chicago
PDB;Pedro Bay Airport;59,7822220000000;-154,132500000000;45;-9;A;America/Anchorage
PDK;Dekalb-Peachtree Airport;33,8756111000000;-84,301972200000;1003;-5;A;America/New_York
PDT;Eastern Oregon Regional Airport;45,6950000000000;-118,841389000000;1497;-8;A;America/Los_Angeles
PDX;Portland Intl;45,5887220000000;-122,597500000000;30;-8;A;America/Los_Angeles
PEC;Pelican Seaplane Base;57,9552780000000;-136,236389000000;0;-9;A;America/Anchorage
PEQ;Pecos Municipal Airport;31,3823889000000;-103,510722200000;2613;-6;A;America/Chicago
PFN;Panama City Bay Co Intl;30,2120830000000;-85,682806000000;20;-6;A;America/Chicago
PGA;Page Municipal Airport;36,9261000000000;-111,448300000000;4316;-7;A;America/Phoenix
PGD;Charlotte County-Punta Gorda Airport;26,9197220000000;-81,990556000000;26;-5;A;America/New_York
PGV;Pitt-Greenville Airport;35,6352780000000;-77,385278000000;27;-5;A;America/New_York
PHD;Harry Clever Field Airport;40,4701667000000;-81,419944400000;894;-5;A;America/New_York
PHF;Newport News Williamsburg Intl;37,1318940000000;-76,492989000000;43;-5;A;America/New_York
PHK;Pahokee Airport;26,7890000000000;-80,692000000000;18;-5;A;America/New_York
PHL;Philadelphia Intl;39,8719440000000;-75,241139000000;36;-5;A;America/New_York
PHN;St Clair Co Intl;42,9109570000000;-82,528862000000;650;-5;A;America/New_York
PHO;Point Hope Airport;68,3488000000000;-166,799000000000;12;-9;A;America/Anchorage
PHX;Phoenix Sky Harbor Intl;33,4342780000000;-112,011583000000;1135;-7;N;America/Phoenix
PIA;Peoria Regional;40,6642030000000;-89,693258000000;660;-6;A;America/Chicago
PIB;Hattiesburg Laurel Regional Airport;31,4671000000000;-89,337100000000;298;-6;A;America/Chicago
PIE;St Petersburg Clearwater Intl;27,9101670000000;-82,687389000000;10;-5;A;America/New_York
PIH;Pocatello Regional Airport;42,9098000000000;-112,596000000000;4452;-7;A;America/Denver
PIM;Harris County Airport;32,8406944000000;-84,882444400000;902;-5;A;America/New_York
PIP;Pilot Point Airport;57,5853930000000;-157,571944000000;57;-9;A;America/Anchorage
PIR;Pierre Regional Airport;44,3827000000000;-100,286000000000;1742;-6;A;America/Chicago
PIT;Pittsburgh Intl;40,4914670000000;-80,232872000000;1204;-5;A;America/New_York
PIZ;Point Lay Lrrs;69,7328750000000;-163,005342000000;25;-9;A;America/Anchorage
PKB;Mid-Ohio Valley Regional Airport;39,3451039000000;-81,439203100000;858;-5;A;America/New_York
PLN;Pellston Regional Airport of Emmet County Airport;45,5709000000000;-84,796700000000;720;-5;A;America/New_York
PMB;Pembina Muni;48,9425010000000;-97,240833000000;795;-6;A;America/Chicago
PMD;Palmdale Rgnl Usaf Plt 42;34,6293910000000;-118,084560000000;2543;-8;A;America/Los_Angeles
PML;Port Moller Airport;56,0061110000000;-160,560833000000;20;-9;A;America/Anchorage
PMP;Pompano Beach Airpark;26,2471389000000;-80,111055600000;19;-5;A;America/New_York
PNC;Ponca City Rgnl;36,7319580000000;-97,099781000000;1007;-6;A;America/Chicago
PNE;Northeast Philadelphia;40,0819440000000;-75,010586000000;121;-5;A;America/New_York
PNM;Princeton Muni;45,5598680000000;-93,608217000000;979;-6;A;America/Chicago
PNS;Pensacola Rgnl;30,4734250000000;-87,186611000000;121;-6;A;America/Chicago
POB;Pope Field;35,1708830000000;-79,014472000000;217;-5;A;America/New_York
POC;Brackett Field;34,0916667000000;-117,781777800000;1014;-8;A;America/Los_Angeles
POE;Polk Aaf;31,0448330000000;-93,191667000000;330;-6;A;America/Chicago
POF;Poplar Bluff Municipal Airport;36,7739444400000;-90,324861100000;331;-6;A;America/Chicago
PPC;Prospect Creek Airport;66,8141670000000;-150,643611000000;1095;-9;A;America/Anchorage
PPV;Port Protection Seaplane Base;56,3288890000000;-133,610000000000;0;-9;A;America/Anchorage
PQI;Northern Maine Rgnl At Presque Isle;46,6889580000000;-68,044797000000;534;-5;A;America/New_York
PQS;Pilot Station Airport;61,9344440000000;-162,899444000000;305;-9;A;America/Anchorage
PRC;Ernest A Love Fld;34,6544720000000;-112,419583000000;5045;-7;A;America/Phoenix
PRL;Port Oceanic Airport;60,2083333000000;-147,819444400000;142;-9;A;America/Anchorage
PSC;Tri Cities Airport;46,2647000000000;-119,119000000000;410;-8;A;America/Los_Angeles
PSG;Petersburg James A. Johnson;56,8016670000000;-132,945278000000;105;-9;A;America/Anchorage
PSM;Pease International Tradeport;43,0779000000000;-70,823300000000;100;-5;A;America/New_York
PSP;Palm Springs Intl;33,8296670000000;-116,506694000000;477;-8;A;America/Los_Angeles
PSX;Palacios Muni;28,7275080000000;-96,250958000000;14;-6;A;America/Chicago
PTA;Port Alsworth Airport;60,2082810000000;-154,306586000000;253;-9;A;America/Anchorage
PTB;Dinwiddie County Airport;37,1837500000000;-77,507388000000;193;-5;A;America/New_York
PTH;Port Heiden Airport;56,9591000000000;-158,633000000000;95;-9;A;America/Anchorage
PTK;Oakland Co. Intl;42,6670000000000;-83,350000000000;980;-5;A;America/New_York
PTU;Platinum;59,0113560000000;-161,819664000000;15;-9;A;America/Anchorage
PUB;Pueblo Memorial;38,2890850000000;-104,496572000000;4726;-7;A;America/Denver
PUC;Carbon County Regional-Buck Davis Field;39,6097220000000;-110,752780000000;5957;-7;A;America/Denver
PUW;Pullman-Moscow Rgnl;46,7438610000000;-117,109583000000;2556;-8;A;America/Los_Angeles
PVC;Provincetown Muni;42,0719450000000;-70,221390000000;9;-5;A;America/New_York
PVD;Theodore Francis Green State;41,7325810000000;-71,420383000000;55;-5;A;America/New_York
PVU;Provo Municipal Airport;40,2180555500000;-111,722222220000;4497;-7;A;America/Denver
PWK;Chicago Executive;42,1142897000000;-87,901537600000;647;-6;A;America/Chicago
PWM;Portland Intl Jetport;43,6461610000000;-70,309281000000;77;-5;A;America/New_York
PWT;Bremerton National;47,4902440000000;-122,764814000000;444;-8;A;America/Los_Angeles
PYM;Plymouth Municipal Airport;41,9090278000000;-70,728777800000;148;-5;A;America/New_York
PYP;Centre-Piedmont-Cherokee County Regional Airport;34,0899167000000;-85,610083300000;595;-6;A;America/Chicago
R49;Ferry County Airport;48,7182058000000;-118,656471400000;2522;-8;A;America/Los_Angeles
RAC;John H. Batten Airport;42,7605000000000;-87,815200000000;674;-6;A;America/Chicago
RAL;Riverside Muni;33,9518750000000;-117,445103000000;818;-8;A;America/Los_Angeles
RAP;Rapid City Regional Airport;44,0452780000000;-103,057222000000;3204;-7;A;America/Denver
RBD;Dallas Executive Airport;32,6808330000000;-96,868333000000;201;-6;A;America/Chicago
RBK;French Valley Airport;33,5741791000000;-117,128473200000;1350;-8;A;America/Los_Angeles
RBM;Robinson Aaf;34,8500890000000;-92,300153000000;587;-6;A;America/Chicago
RBN;Fort Jefferson;24,6166700000000;-82,866670000000;0;-5;A;America/New_York
RBY;Ruby Airport;64,7272000000000;-155,470000000000;653;-9;A;America/Anchorage
RCA;Ellsworth Afb;44,1450420000000;-103,103567000000;3279;-7;A;America/Denver
RCE;Roche Harbor Seaplane Base;48,6080560000000;-123,159722000000;0;-8;A;America/Los_Angeles
RCZ;Richmond County Airport;34,8913056000000;-79,759611100000;358;-5;A;America/New_York
RDD;Redding Muni;40,5090000000000;-122,293389000000;504;-8;A;America/Los_Angeles
RDG;Reading Regional Carl A Spaatz Field;40,3785000000000;-75,965200000000;344;-5;A;America/New_York
RDM;Roberts Fld;44,2540660000000;-121,149964000000;3077;-8;A;America/Los_Angeles
RDR;Grand Forks Afb;47,9610980000000;-97,401194000000;913;-6;A;America/Chicago
RDU;Raleigh Durham Intl;35,8776390000000;-78,787472000000;435;-5;A;America/New_York
RDV;Red Devil Airport;61,7880560000000;-157,350278000000;174;-9;A;America/Anchorage
REI;Redlands Municipal Airport;34,0852500000000;-117,146388000000;1574;-8;A;America/Los_Angeles
RFD;Chicago Rockford International Airport;42,1953611000000;-89,097222200000;742;-6;A;America/Chicago
RHI;Rhinelander Oneida County Airport;45,6312000000000;-89,467500000000;1624;-6;A;America/Chicago
RIC;Richmond Intl;37,5051670000000;-77,319667000000;167;-5;A;America/New_York
RID;Richmond Municipal Airport;39,7561006000000;-84,842717500000;1140;-5;U;America/New_York
RIF;Richfield Minicipal Airport;38,7364361000000;-112,098944400000;5301;-7;A;America/Denver
RIL;Garfield County Regional Airport;39,5263056000000;-107,726944400000;5548;-7;A;America/Denver
RIR;Flabob Airport;33,9887780000000;-117,409971000000;764;-8;A;America/Los_Angeles
RIU;Rancho Murieta;38,4867780000000;-121,102778000000;141;-8;A;America/Los_Angeles
RIV;March Arb;33,8807110000000;-117,259453000000;1535;-8;A;America/Los_Angeles
RIW;Riverton Regional;43,0641670000000;-108,459722000000;5525;-7;A;America/Denver
RKD;Knox County Regional Airport;44,0601111000000;-69,099230300000;56;-5;A;America/New_York
RKH;Rock Hill York Co Bryant Airport;34,9878000000000;-81,057200000000;667;-5;A;America/New_York
RKP;Aransas County Airport;28,0862222000000;-97,043694400000;24;-6;A;America/Chicago
RKS;Rock Springs Sweetwater County Airport;41,5942000000000;-109,065000000000;6760;-7;A;America/Denver
RME;Griffiss Afld;43,2338000000000;-75,407033000000;504;-5;A;America/New_York
RMG;Richard B Russell Airport;34,3507778000000;-85,158666700000;664;-5;A;America/New_York
RMP;Rampart Airport;65,5077780000000;-150,140833000000;302;-9;A;America/Anchorage
RMY;Brooks Field Airport;42,2511932000000;-84,955444300000;941;-5;A;America/New_York
RND;Randolph Afb;29,5296750000000;-98,278900000000;762;-6;A;America/Chicago
RNM;Ramona Airport;33,0391667000000;-116,915250000000;1395;-8;A;America/Los_Angeles
RNO;Reno Tahoe Intl;39,4991080000000;-119,768108000000;4415;-8;A;America/Los_Angeles
RNT;Renton;47,4931389000000;-122,215750000000;32;-8;A;America/Los_Angeles
ROA;Roanoke Regional;37,3254720000000;-79,975417000000;1175;-5;A;America/New_York
ROC;Greater Rochester Intl;43,1188660000000;-77,672389000000;559;-5;A;America/New_York
ROW;Roswell Intl Air Center;33,3015560000000;-104,530556000000;3671;-7;A;America/Denver
RSH;Russian Mission Airport;61,7750000000000;-161,319444000000;51;-9;A;America/Anchorage
RSJ;Rosario Seaplane Base;48,6455560000000;-122,868056000000;0;-8;A;America/Los_Angeles
RST;Rochester;43,9082830000000;-92,500014000000;1317;-6;A;America/Chicago
RSW;Southwest Florida Intl;26,5361670000000;-81,755167000000;30;-5;A;America/New_York
RUT;Rutland State Airport;43,5294000000000;-72,949600000000;787;-5;A;America/New_York
RVS;Richard Lloyd Jones Jr Airport;36,0396111000000;-95,984638900000;638;-6;A;America/Chicago
RWI;Rocky Mount Wilson Regional Airport;35,8563000000000;-77,891900000000;159;-5;A;America/New_York
RWL;Rawlins Municipal Airport-Harvey Field;41,8055975000000;-107,199940000000;6813;-7;A;America/Denver
RYY;Cobb County Airport-Mc Collum Field;34,0131569000000;-84,597055600000;1041;-5;A;America/New_York
S30;Lebanon State;44,3179000000000;-122,557700000000;344;-8;A;America/Los_Angeles
S40;Prosser;46,1280000000000;-119,477300000000;705;-8;A;America/Los_Angeles
S46;Port O\\'Connor Airfield;28,4299770000000;-96,442859000000;10;-6;A;America/Chicago
SAA;Shively Field Airport;41,4448594000000;-106,823526400000;7012;-7;A;America/Denver
SAC;Sacramento Executive;38,5125240000000;-121,493470000000;24;-8;A;America/Los_Angeles
SAD;Safford Regional Airport;32,8533333000000;-109,635083300000;3179;-7;N;America/Phoenix
SAF;Santa Fe Muni;35,6171080000000;-106,089422000000;6348;-7;A;America/Denver
SAN;San Diego Intl;32,7335560000000;-117,189667000000;17;-8;A;America/Los_Angeles
SAT;San Antonio Intl;29,5336940000000;-98,469778000000;809;-6;A;America/Chicago
SAV;Savannah Hilton Head Intl;32,1275830000000;-81,202139000000;51;-5;A;America/New_York
SBA;Santa Barbara Muni;34,4262110000000;-119,840372000000;10;-8;A;America/Los_Angeles
SBD;San Bernardino International Airport;34,0953521000000;-117,234872200000;1159;-8;A;America/Los_Angeles
SBM;Sheboygan County Memorial Airport;43,7696000000000;-87,851402000000;755;-6;A;America/Chicago
SBN;South Bend Rgnl;41,7086610000000;-86,317250000000;799;-5;A;America/New_York
SBO;Emanuel Co;32,6091390000000;-82,369944000000;327;-5;A;America/New_York
SBP;San Luis County Regional Airport;35,2368000000000;-120,642000000000;212;-8;A;America/Los_Angeles
SBS;Steamboat Springs Airport-Bob Adams Field;40,5162500000000;-106,866305600000;6882;-7;A;America/Denver
SBY;Salisbury Ocean City Wicomico Rgnl;38,3405250000000;-75,510289000000;52;-5;A;America/New_York
SCC;Deadhorse;70,1947500000000;-148,465167000000;64;-9;A;America/Anchorage
SCE;University Park Airport;40,8492780000000;-77,848694000000;1239;-5;A;America/New_York
SCH;Stratton ANGB - Schenectady County Airpor;42,8524555500000;-73,928866666000;378;-5;A;America/New_York
SCK;Stockton Metropolitan;37,8941670000000;-121,238306000000;33;-8;A;America/Los_Angeles
SCM;Scammon Bay Airport;61,8452780000000;-165,571389000000;14;-9;A;America/Anchorage
SDC;Williamson-Sodus Airport;43,2347904000000;-77,119444000000;424;-5;A;America/New_York
SDF;Louisville International Airport;38,1740858000000;-85,736498900000;501;-5;A;America/New_York
SDM;Brown Field Municipal Airport;32,5722722000000;-116,980161100000;526;-8;A;America/Los_Angeles
SDP;Sand Point Airport;55,3150000000000;-160,523000000000;21;-9;A;America/Anchorage
SDX;Sedona;34,8486280000000;-111,788472000000;4830;-7;A;America/Phoenix
SDY;Sidney-Richland Municipal Airport;47,7069440000000;-104,192500000000;1984;-7;A;America/Denver
SEA;Seattle Tacoma Intl;47,4490000000000;-122,309306000000;433;-8;A;America/Los_Angeles
SEE;Gillespie;32,8262222000000;-116,972444400000;388;-8;A;America/Los_Angeles
SEF;Regional - Hendricks AAF;27,4563890000000;-81,342222000000;63;-5;A;America/New_York
SEM;Craig Fld;32,3439470000000;-86,987803000000;166;-6;A;America/Chicago
SES;Selfield Airport;32,4404000000000;-86,952200000000;131;-6;A;America/Chicago
SFB;Orlando Sanford Intl;28,7776390000000;-81,237489000000;55;-5;A;America/New_York
SFF;Felts Fld;47,6828190000000;-117,322558000000;1953;-8;A;America/Los_Angeles
SFM;Sanford Regional;43,3938300000000;-70,708000000000;244;-5;A;America/New_York
SFO;San Francisco Intl;37,6189720000000;-122,374889000000;13;-8;A;America/Los_Angeles
SFZ;North Central State;41,9207640000000;-71,491381000000;441;-5;A;America/New_York
SGF;Springfield Branson Natl;37,2456670000000;-93,388639000000;1268;-6;A;America/Chicago
SGH;Springfield-Beckly Municipal Airport;39,8402778000000;-83,840166700000;1051;-5;A;America/New_York
SGJ;St. Augustine Airport;29,9592500000000;-81,339722200000;10;-5;A;America/New_York
SGR;Sugar Land Regional Airport;29,6222500000000;-95,656527800000;82;-6;A;America/Chicago
SGU;St George Muni;37,0905830000000;-113,593056000000;2941;-7;A;America/Denver
SGY;Skagway Airport;59,4601000000000;-135,316000000000;44;-9;A;America/Anchorage
SHD;Shenandoah Valley Regional Airport;38,2638890000000;-78,896389000000;1201;-5;A;America/New_York
SHG;Shungnak Airport;66,8880560000000;-157,162500000000;197;-9;A;America/Anchorage
SHH;Shishmaref Airport;66,2496000000000;-166,089000000000;12;-9;A;America/Anchorage
SHR;Sheridan County Airport;44,7692000000000;-106,980000000000;4021;-7;A;America/Denver
SHV;Shreveport Rgnl;32,4466290000000;-93,825600000000;258;-6;A;America/Chicago
SHX;Shageluk Airport;62,6922220000000;-159,569167000000;79;-9;A;America/Anchorage
SIK;Sikeston Memorial Municipal;36,8988889000000;-89,561750000000;315;-6;A;America/Chicago
SIT;Sitka Rocky Gutierrez;57,0471380000000;-135,361611000000;21;-9;A;America/Anchorage
SJC;Norman Y Mineta San Jose Intl;37,3626000000000;-121,929022000000;62;-8;A;America/Los_Angeles
SJT;San Angelo Rgnl Mathis Fld;31,3577500000000;-100,496306000000;1919;-6;A;America/Chicago
SKA;Fairchild Afb;47,6150580000000;-117,655772000000;2461;-8;A;America/Los_Angeles
SKF;Lackland Afb Kelly Fld Annex;29,3842280000000;-98,581108000000;691;-6;A;America/Chicago
SKK;Shaktoolik Airport;64,3711110000000;-161,223889000000;24;-9;A;America/Anchorage
SKY;Griffing Sandusky;41,4333610000000;-82,652333000000;580;-5;A;America/New_York
SLC;Salt Lake City Intl;40,7883890000000;-111,977772000000;4227;-7;A;America/Denver
SLE;McNary Field;44,9095000000000;-123,003000000000;214;-8;A;America/Los_Angeles
